viaje_id,estado_id,nombre,sexo,edad,parientes,familiares,boleto,tarifa,cabina,embarque_id,bote,cuerpo,residencias
2,1,"Richards, Master. George Sibley",hombre,0,1,1,29106,18.75,,2,4,,"Cornwall / Akron, OH"
2,1,"Richards, Master. William Rowe",hombre,3,1,1,29106,18.75,,2,4,,"Cornwall / Akron, OH"
2,1,"Richards, Mrs. Sidney (Emily Hocking)",mujer,24,2,3,29106,18.75,,2,4,,"Cornwall / Akron, OH"
2,1,"Mellinger, Miss. Madeleine Violet",mujer,13,0,1,250644,19.5,,2,14,,"England / Bennington, VT"
2,1,"Mellinger, Mrs. (Elizabeth Anne Maidment)",mujer,41,0,1,250644,19.5,,2,14,,"England / Bennington, VT"
2,1,"Cameron, Miss. Clear Annie",mujer,35,0,0,F.C.C. 13528,21.0,,2,14,,"Mamaroneck, NY"
2,0,"Corey, Mrs. Percy C (Mary Phyllis Elizabeth Miller)",mujer,,0,0,F.C.C. 13534,21.0,,2,,,"Upper Burma, India Pittsburgh, PA"
2,0,"Gale, Mr. Harry",hombre,38,1,0,28664,21.0,,2,,,"Cornwall / Clear Creek, CO"
2,0,"Gale, Mr. Shadrach",hombre,34,1,0,28664,21.0,,2,,,"Cornwall / Clear Creek, CO"
2,0,"Karnes, Mrs. J Frank (Claire Bennett)",mujer,22,0,0,F.C.C. 13534,21.0,,2,,,"India / Pittsburgh, PA"
2,1,"Phillips, Miss. Alice Frances Louisa",mujer,21,0,1,S.O./P.P. 2,21.0,,2,12,,"Ilfracombe, Devon"
2,0,"Phillips, Mr. Escott Robert",hombre,43,0,1,S.O./P.P. 2,21.0,,2,,,"Ilfracombe, Devon"
2,0,"Renouf, Mr. Peter Henry",hombre,34,1,0,31027,21.0,,2,12,,"Elizabeth, NJ"
2,1,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",mujer,30,3,0,31027,21.0,,2,,,"Elizabeth, NJ"
2,0,"Turpin, Mr. William John Robert",hombre,29,1,0,11668,21.0,,2,,,"Plymouth, England"
2,0,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",mujer,27,1,0,11668,21.0,,2,,,"Plymouth, England"
2,1,"Walcroft, Miss. Nellie",mujer,31,0,0,F.C.C. 13528,21.0,,2,14,,"Mamaroneck, NY"
2,0,"Ware, Mr. John James",hombre,30,1,0,CA 31352,21.0,,2,,,"Bristol, England / New Britain, CT"
2,1,"Ware, Mrs. John James (Florence Louise Long)",mujer,31,0,0,CA 31352,21.0,,2,10,,"Bristol, England / New Britain, CT"
2,1,"Doling, Miss. Elsie",mujer,18,0,1,231919,23.0,,2,,,Southampton
2,1,"Doling, Mrs. John T (Ada Julia Bone)",mujer,34,0,1,231919,23.0,,2,,,Southampton
2,1,"Hocking, Miss. Ellen Nellie",mujer,20,2,1,29105,23.0,,2,4,,"Cornwall / Akron, OH"
2,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",mujer,54,1,3,29105,23.0,,2,4,,"Cornwall / Akron, OH"
2,1,"Wells, Master. Ralph Lester",hombre,2,1,1,29103,23.0,,2,14,,"Cornwall / Akron, OH"
2,1,"Wells, Miss. Joan",mujer,4,1,1,29103,23.0,,2,14,,"Cornwall / Akron, OH"
2,1,"Wells, Mrs. Arthur Henry (Addie Dart Trevaskis)",mujer,29,0,2,29103,23.0,,2,14,,"Cornwall / Akron, OH"
2,0,"Abelson, Mr. Samuel",hombre,30,1,0,P/PP 3381,24.0,,1,,,"Russia New York, NY"
2,1,"Abelson, Mrs. Samuel (Hannah Wizosky)",mujer,28,1,0,P/PP 3381,24.0,,1,10,,"Russia New York, NY"
2,0,"Angle, Mr. William A",hombre,34,1,0,226875,26.0,,2,,,"Warwick, England"
2,1,"Angle, Mrs. William A (Florence Mary Agnes Hughes)",mujer,36,1,0,226875,26.0,,2,11,,"Warwick, England"
2,1,"Beane, Mr. Edward",hombre,32,1,0,2908,26.0,,2,13,,"Norwich / New York, NY"
2,1,"Beane, Mrs. Edward (Ethel Clarke)",mujer,19,1,0,2908,26.0,,2,13,,"Norwich / New York, NY"
2,0,"Beauchamp, Mr. Henry James",hombre,28,0,0,244358,26.0,,2,,,England
2,1,"Bryhl, Miss. Dagmar Jenny Ingeborg",mujer,20,1,0,236853,26.0,,2,12,,"Skara, Sweden / Rockford, IL"
2,0,"Bryhl, Mr. Kurt Arnold Gottfrid",hombre,25,1,0,236853,26.0,,2,,,"Skara, Sweden / Rockford, IL"
2,0,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",mujer,44,1,0,244252,26.0,,2,,,London
2,0,"Carter, Rev. Ernest Courtenay",hombre,54,1,0,244252,26.0,,2,,,London
2,0,"Chapman, Mr. John Henry",hombre,37,1,0,SC/AH 29037,26.0,,2,,17,"Cornwall / Spokane, WA"
2,0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",mujer,29,1,0,SC/AH 29037,26.0,,2,,,"Cornwall / Spokane, WA"
2,0,"Clarke, Mr. Charles Valentine",hombre,29,1,0,2003,26.0,,2,,,"England / San Francisco, CA"
2,1,"Clarke, Mrs. Charles V (Ada Maria Winfield)",mujer,28,1,0,2003,26.0,,2,14,,"England / San Francisco, CA"
2,0,"Downton, Mr. William James",hombre,54,0,0,28403,26.0,,2,,,"Holley, NY"
2,0,"Faunthorpe, Mr. Harry",hombre,40,1,0,2926,26.0,,2,,286,"England / Philadelphia, PA"
2,1,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",mujer,29,1,0,2926,26.0,,2,16,,
2,0,"Fynney, Mr. Joseph J",hombre,35,0,0,239865,26.0,,2,,322,"Liverpool / Montreal, PQ"
2,0,"Gaskell, Mr. Alfred",hombre,16,0,0,239865,26.0,,2,,,"Liverpool / Montreal, PQ"
2,0,"Hold, Mr. Stephen",hombre,44,1,0,26707,26.0,,2,,,"England / Sacramento, CA"
2,1,"Hold, Mrs. Stephen (Annie Margaret Hill)",mujer,29,1,0,26707,26.0,,2,10,,"England / Sacramento, CA"
2,0,"Howard, Mr. Benjamin",hombre,63,1,0,24065,26.0,,2,,,"Swindon, England"
2,0,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",mujer,60,1,0,24065,26.0,,2,,,"Swindon, England"
2,0,"Kantor, Mr. Sinai",hombre,34,1,0,244367,26.0,,2,,283,"Moscow / Bronx, NY"
2,1,"Kantor, Mrs. Sinai (Miriam Sternin)",mujer,24,1,0,244367,26.0,,2,12,,"Moscow / Bronx, NY"
2,0,"Lahtinen, Mrs. William (Anna Sylfven)",mujer,26,1,1,250651,26.0,,2,,,"Minneapolis, MN"
2,0,"Lahtinen, Rev. William",hombre,30,1,1,250651,26.0,,2,,,"Minneapolis, MN"
2,0,"Louch, Mr. Charles Alexander",hombre,50,1,0,SC/AH 3085,26.0,,2,,121,"Weston-Super-Mare, Somerset"
2,1,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",mujer,42,1,0,SC/AH 3085,26.0,,2,,,"Weston-Super-Mare, Somerset"
2,0,"McKane, Mr. Peter David",hombre,46,0,0,28403,26.0,,2,,,"Rochester, NY"
2,0,"Morley, Mr. Henry Samuel (Mr Henry Marshall)",hombre,39,0,0,250655,26.0,,2,,,
2,1,"Navratil, Master. Edmond Roger",hombre,2,1,1,230080,26.0,F2,2,D,,"Nice, France"
2,1,"Navratil, Master. Michel M",hombre,3,1,1,230080,26.0,F2,2,D,,"Nice, France"
2,0,"Navratil, Mr. Michel (Louis M Hoffman)",hombre,36,0,2,230080,26.0,F2,2,,15,"Nice, France"
2,1,"Parrish, Mrs. (Lutie Davis)",mujer,50,0,1,230433,26.0,,2,12,,"Woodford County, KY"
2,1,"Phillips, Miss. Kate Florence (Mrs Kate Louise Phillips Marshall)",mujer,19,0,0,250655,26.0,,2,11,,"Worcester, England"
2,1,"Quick, Miss. Phyllis May",mujer,2,1,1,26360,26.0,,2,11,,"Plymouth, Devon / Detroit, MI"
2,1,"Quick, Miss. Winifred Vera",mujer,8,1,1,26360,26.0,,2,11,,"Plymouth, Devon / Detroit, MI"
2,1,"Quick, Mrs. Frederick Charles (Jane Richards)",mujer,33,0,2,26360,26.0,,2,11,,"Plymouth, Devon / Detroit, MI"
2,0,"Sharp, Mr. Percival James R",hombre,27,0,0,244358,26.0,,2,,,"Hornsey, England"
2,1,"Shelley, Mrs. William (Imanita Parrish Hall)",mujer,25,0,1,230433,26.0,,2,12,,"Deer Lodge, MT"
2,0,"Weisz, Mr. Leopold",hombre,27,1,0,228414,26.0,,2,,293,"Bromsgrove, England / Montreal, PQ"
2,1,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",mujer,29,1,0,228414,26.0,,2,10,,"Bromsgrove, England / Montreal, PQ"
2,1,"Collyer, Miss. Marjorie Lottie",mujer,8,0,2,C.A. 31921,26.25,,2,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,0,"Collyer, Mr. Harvey",hombre,31,1,1,C.A. 31921,26.25,,2,,,"Bishopstoke, Hants / Fayette Valley, ID"
2,1,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",mujer,31,1,1,C.A. 31921,26.25,,2,14,,"Bishopstoke, Hants / Fayette Valley, ID"
2,1,"Hart, Miss. Eva Miriam",mujer,7,0,2,F.C.C. 13529,26.25,,2,14,,"Ilford, Essex / Winnipeg, MB"
2,0,"Hart, Mr. Benjamin",hombre,43,1,1,F.C.C. 13529,26.25,,2,,,"Ilford, Essex / Winnipeg, MB"
2,1,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",mujer,45,1,1,F.C.C. 13529,26.25,,2,14,,"Ilford, Essex / Winnipeg, MB"
2,0,"Jacobsohn, Mr. Sidney Samuel",hombre,42,1,0,243847,27.0,,2,,,London
2,1,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",mujer,24,2,1,243847,27.0,,2,12,,London
2,0,"del Carlo, Mr. Sebastiano",hombre,29,1,0,SC/PARIS 2167,27.72,,1,,295,"Lucca, Italy / California"
2,1,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",mujer,24,1,0,SC/PARIS 2167,27.72,,1,12,,"Lucca, Italy / California"
2,1,"West, Miss. Barbara J",mujer,0,1,2,C.A. 34651,27.75,,2,10,,"Bournmouth, England"
2,1,"West, Miss. Constance Mirium",mujer,5,1,2,C.A. 34651,27.75,,2,10,,"Bournmouth, England"
2,0,"West, Mr. Edwy Arthur",hombre,36,1,2,C.A. 34651,27.75,,2,,,"Bournmouth, England"
2,1,"West, Mrs. Edwy Arthur (Ada Mary Worth)",mujer,33,1,2,C.A. 34651,27.75,,2,10,,"Bournmouth, England"
2,1,"Caldwell, Master. Alden Gates",hombre,0,0,2,248738,29.0,,2,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Caldwell, Mr. Albert Francis",hombre,26,1,1,248738,29.0,,2,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",mujer,22,1,1,248738,29.0,,2,13,,"Bangkok, Thailand / Roseville, IL"
2,1,"Christy, Miss. Julie Rachel",mujer,25,1,1,237789,30.0,,2,12,,London
2,1,"Christy, Mrs. (Alice Frances)",mujer,45,0,2,237789,30.0,,2,12,,London
2,0,"Nasser, Mr. Nicholas",hombre,32,1,0,237736,30.07,,1,,43,"New York, NY"
2,1,"Nasser, Mrs. Nicholas (Adele Achem)",mujer,14,1,0,237736,30.07,,1,,,"New York, NY"
2,0,"Denbury, Mr. Herbert",hombre,25,0,0,C.A. 31029,31.5,,2,,,"Guernsey / Elizabeth, NJ"
2,0,"Jefferys, Mr. Clifford Thomas",hombre,24,2,0,C.A. 31029,31.5,,2,,,"Guernsey / Elizabeth, NJ"
2,0,"Jefferys, Mr. Ernest Wilfred",hombre,22,2,0,C.A. 31029,31.5,,2,,,"Guernsey / Elizabeth, NJ"
2,1,"Drew, Master. Marshall Brines",hombre,8,0,2,28220,32.5,,2,10,,"Greenport, NY"
2,0,"Drew, Mr. James Vivian",hombre,42,1,1,28220,32.5,,2,,,"Greenport, NY"
2,1,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",mujer,34,1,1,28220,32.5,,2,10,,"Greenport, NY"
2,1,"Harper, Miss. Annie Jessie Nina",mujer,6,0,1,248727,33.0,,2,11,,"Denmark Hill, Surrey / Chicago"
2,0,"Harper, Rev. John",hombre,28,0,1,248727,33.0,,2,,,"Denmark Hill, Surrey / Chicago"
2,1,"Leitch, Miss. Jessie Wills",mujer,,0,0,248727,33.0,,2,11,,"London / Chicago, IL"
2,1,"Davies, Master. John Morgan Jr",hombre,8,1,1,C.A. 33112,36.75,,2,14,,"St Ives, Cornwall / Hancock, MI"
2,1,"Davies, Mrs. John Morgan (Elizabeth Agnes Mary White)",mujer,48,0,2,C.A. 33112,36.75,,2,14,,"St Ives, Cornwall / Hancock, MI"
2,0,"Nicholls, Mr. Joseph Charles",hombre,19,1,1,C.A. 33112,36.75,,2,,101,"Cornwall / Hancock, MI"
2,1,"Sincock, Miss. Maude",mujer,20,0,0,C.A. 33112,36.75,,2,11,,"Cornwall / Hancock, MI"
2,1,"Mallet, Master. Andre",hombre,1,0,2,S.C./PARIS 2079,37.0,,1,10,,"Paris / Montreal, PQ"
2,0,"Mallet, Mr. Albert",hombre,31,1,1,S.C./PARIS 2079,37.0,,1,,,"Paris / Montreal, PQ"
2,1,"Mallet, Mrs. Albert (Antoinette Magnin)",mujer,24,1,1,S.C./PARIS 2079,37.0,,1,10,,"Paris / Montreal, PQ"
2,1,"Becker, Master. Richard F",hombre,1,2,1,230136,39.0,F4,2,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Miss. Marion Louise",mujer,4,2,1,230136,39.0,F4,2,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Miss. Ruth Elizabeth",mujer,12,2,1,230136,39.0,F4,2,13,,"Guntur, India / Benton Harbour, MI"
2,1,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",mujer,36,0,3,230136,39.0,F4,2,11,,"Guntur, India / Benton Harbour, MI"
2,1,"Brown, Miss. Edith Eileen",mujer,15,0,2,29750,39.0,,2,14,,"Cape Town, South Africa / Seattle, WA"
2,0,"Brown, Mr. Thomas William Solomon",hombre,60,1,1,29750,39.0,,2,,,"Cape Town, South Africa / Seattle, WA"
2,1,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",mujer,40,1,1,29750,39.0,,2,14,,"Cape Town, South Africa / Seattle, WA"
2,1,"Laroche, Miss. Louise",mujer,1,1,2,SC/Paris 2123,41.58,,1,14,,Paris / Haiti
2,1,"Laroche, Miss. Simonne Marie Anne Andree",mujer,3,1,2,SC/Paris 2123,41.58,,1,14,,Paris / Haiti
2,0,"Laroche, Mr. Joseph Philippe Lemercier",hombre,25,1,2,SC/Paris 2123,41.58,,1,,,Paris / Haiti
2,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",mujer,22,1,2,SC/Paris 2123,41.58,,1,14,,Paris / Haiti
2,1,"Herman, Miss. Alice",mujer,24,1,2,220845,65.0,,2,9,,"Somerset / Bernardsville, NJ"
2,1,"Herman, Miss. Kate",mujer,24,1,2,220845,65.0,,2,9,,"Somerset / Bernardsville, NJ"
2,0,"Herman, Mr. Samuel",hombre,49,1,2,220845,65.0,,2,,,"Somerset / Bernardsville, NJ"
2,1,"Herman, Mrs. Samuel (Jane Laver)",mujer,48,1,2,220845,65.0,,2,9,,"Somerset / Bernardsville, NJ"
2,0,"Sweet, Mr. George Frederick",hombre,14,0,0,220845,65.0,,2,,,"Somerset / Bernardsville, NJ"
2,0,"Davies, Mr. Charles Henry",hombre,18,0,0,S.O.C. 14879,73.5,,2,,,"Lyndhurst, England"
2,0,"Deacon, Mr. Percy William",hombre,17,0,0,S.O.C. 14879,73.5,,2,,,
2,0,"Dibden, Mr. William",hombre,18,0,0,S.O.C. 14879,73.5,,2,,,"New Forest, England"
2,0,"Hickman, Mr. Leonard Mark",hombre,24,2,0,S.O.C. 14879,73.5,,2,,,"West Hampstead, London / Neepawa, MB"
2,0,"Hickman, Mr. Lewis",hombre,32,2,0,S.O.C. 14879,73.5,,2,,256,"West Hampstead, London / Neepawa, MB"
2,0,"Hickman, Mr. Stanley George",hombre,21,2,0,S.O.C. 14879,73.5,,2,,,"West Hampstead, London / Neepawa, MB"
2,0,"Hood, Mr. Ambrose Jr",hombre,21,0,0,S.O.C. 14879,73.5,,2,,,"New Forest, England"
3,0,"Johnson, Mr. Alfred",hombre,49,0,0,LINE,0.0,,2,,,
3,0,"Johnson, Mr. William Cahoone Jr",hombre,19,0,0,LINE,0.0,,2,,,
3,0,"Leonard, Mr. Lionel",hombre,36,0,0,LINE,0.0,,2,,,
3,1,"Tornquist, Mr. William Henry",hombre,25,0,0,LINE,0.0,,2,15,,
3,1,"Olsen, Master. Artur Karl",hombre,9,0,1,C 17368,3.17,,2,13,,
3,0,"Betros, Mr. Tannous",hombre,20,0,0,2648,4.01,,1,,,Syria
3,0,"Nysveen, Mr. Johan Hansen",hombre,61,0,0,345364,6.24,,2,,,
3,0,"Lemberopolous, Mr. Peter L",hombre,34,0,0,2683,6.44,,1,,196,
3,0,"Thomas, Mr. Charles P",hombre,,1,0,2621,6.44,,1,,,
3,0,"Thomas, Mr. John",hombre,,0,0,2681,6.44,,1,,,
3,0,"Holm, Mr. John Fredrik Alexander",hombre,43,0,0,C 7075,6.45,,2,,,
3,0,"Johanson, Mr. Jakob Alfred",hombre,34,0,0,3101264,6.5,,2,,143,
3,0,"Wiklund, Mr. Jakob Alfred",hombre,18,1,0,3101267,6.5,,2,,314,
3,0,"Wiklund, Mr. Karl Johan",hombre,21,1,0,3101266,6.5,,2,,,
3,0,"Burke, Mr. Jeremiah",hombre,19,0,0,365222,6.75,,3,,,"Co Cork, Ireland Charlestown, MA"
3,0,"Hegarty, Miss. Hanora Nora",mujer,18,0,0,365226,6.75,,3,,,
3,0,"Hart, Mr. Henry",hombre,,0,0,394140,6.86,,3,,,
3,1,"Daly, Miss. Margaret Marcella Maggie",mujer,30,0,0,382650,6.95,,3,15,,"Co Athlone, Ireland New York, NY"
3,0,"Flynn, Mr. John",hombre,,0,0,368323,6.95,,3,,,
3,0,"Ekstrom, Mr. Johan",hombre,45,0,0,347061,6.98,,2,,,"Effington Rut, SD"
3,1,"Hedman, Mr. Oskar Arvid",hombre,27,0,0,347089,6.98,,2,15,,
3,0,"Pearce, Mr. Ernest",hombre,,0,0,343271,7.0,,2,,,
3,1,"Wilkes, Mrs. James (Ellen Needs)",mujer,47,1,0,363272,7.0,,2,,,
3,0,"Braund, Mr. Lewis Richard",hombre,29,1,0,3460,7.05,,2,,,"Bridgerule, Devon"
3,0,"Ali, Mr. Ahmed",hombre,24,0,0,SOTON/O.Q. 3101311,7.05,,2,,,
3,0,"Ali, Mr. William",hombre,25,0,0,SOTON/O.Q. 3101312,7.05,,2,,79,Argentina
3,0,"Asim, Mr. Adola",hombre,35,0,0,SOTON/O.Q. 3101310,7.05,,2,,,
3,0,"Assam, Mr. Ali",hombre,23,0,0,SOTON/O.Q. 3101309,7.05,,2,,,
3,0,"Coelho, Mr. Domingos Fernandeo",hombre,20,0,0,SOTON/O.Q. 3101307,7.05,,2,,,Portugal
3,1,"Finoli, Mr. Luigi",hombre,,0,0,SOTON/O.Q. 3101308,7.05,,2,15,,"Italy Philadelphia, PA"
3,0,"Goncalves, Mr. Manuel Estanslas",hombre,38,0,0,SOTON/O.Q. 3101306,7.05,,2,,,Portugal
3,0,"Jardin, Mr. Jose Neto",hombre,,0,0,SOTON/O.Q. 3101305,7.05,,2,,,
3,0,"Sutehall, Mr. Henry Jr",hombre,25,0,0,SOTON/OQ 392076,7.05,,2,,,
3,0,"Jensen, Mr. Svend Lauritz",hombre,17,1,0,350048,7.05,,2,,,
3,0,"Lundahl, Mr. Johan Svensson",hombre,51,0,0,347743,7.05,,2,,,
3,0,"Kallio, Mr. Nikolai Erland",hombre,17,0,0,STON/O 2. 3101274,7.13,,2,,,
3,0,"Maenpaa, Mr. Matti Alexanteri",hombre,22,0,0,STON/O 2. 3101275,7.13,,2,,,
3,0,"Nirva, Mr. Iisakki Antino Aijo",hombre,41,0,0,SOTON/O2 3101272,7.13,,2,,,"Finland Sudbury, ON"
3,0,"Rintamaki, Mr. Matti",hombre,35,0,0,STON/O 2. 3101273,7.13,,2,,,
3,1,"Madsen, Mr. Fridtjof Arne",hombre,24,0,0,C 17369,7.14,,2,13,,
3,1,"Assaf Khalil, Mrs. Mariana (Miriam)",mujer,45,0,0,2696,7.23,,1,C,,"Ottawa, ON"
3,0,"Assaf, Mr. Gerios",hombre,21,0,0,2692,7.23,,1,,,"Ottawa, ON"
3,0,"Attalah, Mr. Sleiman",hombre,30,0,0,2694,7.23,,1,,,"Ottawa, ON"
3,0,"Baccos, Mr. Raffull",hombre,20,0,0,2679,7.23,,1,,,
3,0,"Badt, Mr. Mohamed",hombre,40,0,0,2623,7.23,,1,,,
3,0,"Boulos, Mr. Hanna",hombre,,0,0,2664,7.23,,1,,,Syria
3,0,"Daher, Mr. Shedid",hombre,22,0,0,2698,7.23,,1,,9,
3,0,"Elias, Mr. Dibo",hombre,,0,0,2674,7.23,,1,,,
3,0,"Emir, Mr. Farred Chehab",hombre,,0,0,2631,7.23,,1,,,
3,0,"Lahoud, Mr. Sarkis",hombre,,0,0,2624,7.23,,1,,,
3,1,"Leeni, Mr. Fahim (Philip Zenni)",hombre,22,0,0,2620,7.23,,1,6,,
3,1,"Masselmani, Mrs. Fatima",mujer,,0,0,2649,7.23,,1,C,,
3,1,"Najib, Miss. Adele Kiamie Jane",mujer,15,0,0,2667,7.23,,1,C,,
3,0,"Saad, Mr. Khalil",hombre,25,0,0,2672,7.23,,1,,,
3,0,"Saade, Mr. Jean Nassr",hombre,,0,0,2676,7.23,,1,,,
3,0,"Thomas, Mr. Tannous",hombre,,0,0,2684,7.23,,1,,,
3,1,"Vartanian, Mr. David",hombre,22,0,0,2658,7.23,,1,13 15,,
3,0,"Youseff, Mr. Gerious",hombre,45,0,0,2628,7.23,,1,,312,
3,0,"Yousif, Mr. Wazli",hombre,,0,0,2647,7.23,,1,,,
3,0,"Zakarian, Mr. Mapriededer",hombre,26,0,0,2656,7.23,,1,,304,
3,0,"Zakarian, Mr. Ortin",hombre,27,0,0,2670,7.23,,1,,,
3,1,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",mujer,18,0,0,2657,7.23,,1,C,,"Greensburg, PA"
3,1,"Ayoub, Miss. Banoura",mujer,13,0,0,2687,7.23,,1,C,,"Syria Youngstown, OH"
3,1,"Barah, Mr. Hanna Assi",hombre,20,0,0,2663,7.23,,1,15,,
3,0,"Betros, Master. Seman",hombre,,0,0,2622,7.23,,1,,,
3,0,"Doharr, Mr. Tannous",hombre,,0,0,2686,7.23,,1,,,
3,0,"Elias, Mr. Joseph",hombre,39,0,2,2675,7.23,,1,,,"Syria Ottawa, ON"
3,0,"Elias, Mr. Joseph Jr",hombre,17,1,1,2690,7.23,,1,,,
3,0,"Elias, Mr. Tannous",hombre,15,1,1,2695,7.23,,1,,,Syria
3,0,"Hanna, Mr. Mansour",hombre,23,0,0,2693,7.23,,1,,188,
3,0,"Ibrahim Shawah, Mr. Yousseff",hombre,30,0,0,2685,7.23,,1,,,
3,0,"Kassem, Mr. Fared",hombre,,0,0,2700,7.23,,1,,,
3,0,"Katavelas, Mr. Vassilios (Catavelas Vassilios)",hombre,18,0,0,2682,7.23,,1,,58,
3,1,"Krekorian, Mr. Neshan",hombre,25,0,0,2654,7.23,F E57,1,10,,
3,1,"Mamee, Mr. Hanna",hombre,,0,0,2677,7.23,,1,15,,
3,0,"Mardirosian, Mr. Sarkis",hombre,,0,0,2655,7.23,F E46,1,,,
3,1,"Moussa, Mrs. (Mantoura Boulos)",mujer,,0,0,2626,7.23,,1,,,
3,0,"Nasr, Mr. Mustafa",hombre,,0,0,2652,7.23,,1,,,
3,0,"Novel, Mr. Mansouer",hombre,28,0,0,2697,7.23,,1,,181,
3,0,"Razi, Mr. Raihed",hombre,,0,0,2629,7.23,,1,,,
3,0,"Saad, Mr. Amin",hombre,,0,0,2671,7.23,,1,,,
3,0,"Sirayanian, Mr. Orsen",hombre,22,0,0,2669,7.23,,1,,,
3,0,"Torfa, Mr. Assad",hombre,,0,0,2673,7.23,,1,,,
3,0,"Toufik, Mr. Nakli",hombre,,0,0,2641,7.23,,1,,,
3,1,"Whabee, Mrs. George Joseph (Shawneene Abi-Saab)",mujer,38,0,0,2688,7.23,,1,C,,
3,0,"Adahl, Mr. Mauritz Nils Martin",hombre,30,0,0,C 7076,7.25,,2,,72,"Asarum, Sweden Brooklyn, NY"
3,0,"Braund, Mr. Owen Harris",hombre,22,1,0,A/5 21171,7.25,,2,,,"Bridgerule, Devon"
3,0,"Carver, Mr. Alfred John",hombre,28,0,0,392095,7.25,,2,,,"St Denys, Southampton, Hants"
3,0,"Colbert, Mr. Patrick",hombre,24,0,0,371109,7.25,,3,,,"Co Limerick, Ireland Sherbrooke, PQ"
3,0,"Coxon, Mr. Daniel",hombre,59,0,0,364500,7.25,,2,,,"Merrill, WI"
3,0,"Dennis, Mr. Samuel",hombre,22,0,0,A/5 21172,7.25,,2,,,
3,0,"Dennis, Mr. William",hombre,36,0,0,A/5 21175,7.25,,2,,,
3,0,"Elsbury, Mr. William James",hombre,47,0,0,A/5 3902,7.25,,2,,,"Illinois, USA"
3,0,"Franklin, Mr. Charles (Charles Fardon)",hombre,,0,0,SOTON/O.Q. 3101314,7.25,,2,,,
3,0,"Harmer, Mr. Abraham (David Lishin)",hombre,25,0,0,374887,7.25,,2,B,,
3,0,"Keefe, Mr. Arthur",hombre,,0,0,323592,7.25,,2,A,,
3,1,"Landergren, Miss. Aurora Adelia",mujer,22,0,0,C 7077,7.25,,2,13,,
3,0,"Lovell, Mr. John Hall (Henry)",hombre,20,0,0,A/5 21173,7.25,,2,,,
3,0,"Perkin, Mr. John Henry",hombre,22,0,0,A/5 21174,7.25,,2,,,
3,0,"Reed, Mr. James George",hombre,,0,0,362316,7.25,,2,,,
3,0,"Saether, Mr. Simon Sivertsen",hombre,38,0,0,SOTON/O.Q. 3101262,7.25,,2,,32,
3,0,"Windelov, Mr. Einar",hombre,21,0,0,SOTON/OQ 3101317,7.25,,2,,,
3,0,"Wiseman, Mr. Phillippe",hombre,,0,0,A/4. 34244,7.25,,2,,,
3,0,"Buckley, Miss. Katherine",mujer,18,0,0,329944,7.28,,3,,299,"Co Cork, Ireland Roxbury, MA"
3,0,"Olsen, Mr. Ole Martin",hombre,,0,0,Fa 265302,7.31,,2,,,
3,0,"Coleff, Mr. Peju",hombre,36,0,0,349210,7.5,,2,,,"Bulgaria Chicago, IL"
3,0,"Coleff, Mr. Satio",hombre,24,0,0,349209,7.5,,2,,,
3,1,"Sjoblom, Miss. Anna Sofia",mujer,18,0,0,3101265,7.5,,2,16,,
3,0,"Karlsson, Mr. Nils August",hombre,22,0,0,350060,7.52,,2,,,
3,0,"Abbing, Mr. Anthony",hombre,42,0,0,C.A. 5547,7.55,,2,,,
3,1,"Duquemin, Mr. Joseph",hombre,24,0,0,S.O./P.P. 752,7.55,,2,D,,"England Albion, NY"
3,0,"Harknett, Miss. Alice Phoebe",mujer,,0,0,W./C. 6609,7.55,,2,,,
3,0,"Lithman, Mr. Simon",hombre,,0,0,S.O./P.P. 251,7.55,,2,,,
3,0,"MacKay, Mr. George William",hombre,,0,0,C.A. 42795,7.55,,2,,,
3,1,"Stanley, Miss. Amy Zillah Elsie",mujer,23,0,0,CA. 2314,7.55,,2,C,,
3,0,"Warren, Mr. Charles William",hombre,,0,0,C.A. 49867,7.55,,2,,,
